Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1774605095574)
Trade(buyOrderId=BUY-1763965650520-000640, sellOrderId=SELL-1763965655394-002050, tradeType=EQUITY, price=168.3, quantity=67, timestamp=1774611754659)
Trade(buyOrderId=BUY-1763965650529-006927, sellOrderId=SELL-1763965655400-005684, tradeType=CRYPTO, price=610.39, quantity=22, timestamp=1774611754660)
Trade(buyOrderId=BUY-1763965650523-002517, sellOrderId=SELL-1763965655400-005684, tradeType=CRYPTO, price=610.39, quantity=5, timestamp=1774611754660)
Trade(buyOrderId=BUY-1763965650527-005184, sellOrderId=SELL-1763965655400-005684, tradeType=CRYPTO, price=610.39, quantity=13, timestamp=1774611754661)
Trade(buyOrderId=BUY-1763965650526-004999, sellOrderId=SELL-1763965655395-002929, tradeType=FOREX, price=1.17, quantity=179, timestamp=1774611754662)
Trade(buyOrderId=BUY-1763965650521-001524, sellOrderId=SELL-1763965655395-002929, tradeType=FOREX, price=1.17, quantity=62, timestamp=1774611754663)
Trade(buyOrderId=BUY-1763965650523-002840, sellOrderId=SELL-1763965655395-002929, tradeType=FOREX, price=1.17, quantity=187, timestamp=1774611754664)
Trade(buyOrderId=BUY-1763965650528-006028, sellOrderId=SELL-1763965655395-002929, tradeType=FOREX, price=1.17, quantity=228, timestamp=1774611754665)
Trade(buyOrderId=BUY-1763965650527-005184, sellOrderId=SELL-1763965655400-005372, tradeType=CRYPTO, price=1678.36, quantity=11, timestamp=1774611754665)
Trade(buyOrderId=BUY-1763965650528-006124, sellOrderId=SELL-1763965655400-005372, tradeType=CRYPTO, price=1678.36, quantity=13, timestamp=1774611754667)
Trade(buyOrderId=BUY-1763965650523-002953, sellOrderId=SELL-1763965655400-005372, tradeType=CRYPTO, price=1678.36, quantity=3, timestamp=1774611754667)
Trade(buyOrderId=BUY-1763965650528-006028, sellOrderId=SELL-1763965655398-004507, tradeType=FOREX, price=2.04, quantity=139, timestamp=1774611754668)
Trade(buyOrderId=BUY-1763965650528-006412, sellOrderId=SELL-1763965655398-004507, tradeType=FOREX, price=2.04, quantity=106, timestamp=1774611754668)
Trade(buyOrderId=BUY-1763965650528-006522, sellOrderId=SELL-1763965655398-004507, tradeType=FOREX, price=2.04, quantity=231, timestamp=1774611754669)
Trade(buyOrderId=BUY-1763965650528-006522, sellOrderId=SELL-1763965655403-007265, tradeType=FOREX, price=5.54, quantity=323, timestamp=1774611754670)
Trade(buyOrderId=BUY-1763965650524-003342, sellOrderId=SELL-1763965655403-007265, tradeType=FOREX, price=5.54, quantity=212, timestamp=1774611754670)
Trade(buyOrderId=BUY-1763965650527-005771, sellOrderId=SELL-1763965655403-007265, tradeType=FOREX, price=5.54, quantity=96, timestamp=1774611754671)
Trade(buyOrderId=BUY-1763965650520-000640, sellOrderId=SELL-1763965655402-006491, tradeType=EQUITY, price=72.56, quantity=246, timestamp=1774611754672)
Trade(buyOrderId=BUY-1763965650520-000629, sellOrderId=SELL-1763965655402-006491, tradeType=EQUITY, price=72.56, quantity=88, timestamp=1774611754673)
Trade(buyOrderId=BUY-1763965650529-006848, sellOrderId=SELL-1763965655402-006491, tradeType=EQUITY, price=72.56, quantity=60, timestamp=1774611754674)
Trade(buyOrderId=BUY-1763965650526-004735, sellOrderId=SELL-1763965655402-006491, tradeType=EQUITY, price=72.56, quantity=20, timestamp=1774611754674)
Trade(buyOrderId=BUY-1763965650526-004735, sellOrderId=SELL-1763965655400-005242, tradeType=EQUITY, price=193.11, quantity=86, timestamp=1774611754676)
Trade(buyOrderId=BUY-1763965650522-001935, sellOrderId=SELL-1763965655400-005242, tradeType=EQUITY, price=193.11, quantity=29, timestamp=1774611754677)
Trade(buyOrderId=BUY-1763965650526-004702, sellOrderId=SELL-1763965655400-005242, tradeType=EQUITY, price=193.11, quantity=58, timestamp=1774611754678)
Trade(buyOrderId=BUY-1763965650528-006072, sellOrderId=SELL-1763965655400-005242, tradeType=EQUITY, price=193.11, quantity=36, timestamp=1774611754679)
Trade(buyOrderId=BUY-1763965650528-006072, sellOrderId=SELL-1763965655403-007159, tradeType=EQUITY, price=177.97, quantity=289, timestamp=1774611754681)
Trade(buyOrderId=BUY-1763965650524-003384, sellOrderId=SELL-1763965655403-007159, tradeType=EQUITY, price=177.97, quantity=75, timestamp=1774611754683)
Trade(buyOrderId=BUY-1763965650523-002923, sellOrderId=SELL-1763965655403-007159, tradeType=EQUITY, price=177.97, quantity=129, timestamp=1774611754705)
Trade(buyOrderId=BUY-1763965650527-005771, sellOrderId=SELL-1763965655402-006643, tradeType=FOREX, price=4.38, quantity=665, timestamp=1774611754733)
Trade(buyOrderId=BUY-1763965650520-001042, sellOrderId=SELL-1763965655402-006643, tradeType=FOREX, price=4.38, quantity=283, timestamp=1774611754735)
Trade(buyOrderId=BUY-1763965650523-002923, sellOrderId=SELL-1763965655403-007303, tradeType=EQUITY, price=65.17, quantity=88, timestamp=1774611754739)
Trade(buyOrderId=BUY-1763965650527-005515, sellOrderId=SELL-1763965655403-007303, tradeType=EQUITY, price=65.17, quantity=168, timestamp=1774611754780)
Trade(buyOrderId=BUY-1763965650523-002675, sellOrderId=SELL-1763965655403-007303, tradeType=EQUITY, price=65.17, quantity=277, timestamp=1774611754809)
Trade(buyOrderId=BUY-1763965650520-001042, sellOrderId=SELL-1763965655395-002790, tradeType=FOREX, price=2.83, quantity=151, timestamp=1774611754819)
Trade(buyOrderId=BUY-1763965650523-002953, sellOrderId=SELL-1763965655399-004595, tradeType=CRYPTO, price=1388.6, quantity=9, timestamp=1774611754819)
Trade(buyOrderId=BUY-1763965650528-005941, sellOrderId=SELL-1763965655399-004595, tradeType=CRYPTO, price=1388.6, quantity=6, timestamp=1774611754821)
Trade(buyOrderId=BUY-1763965650523-002675, sellOrderId=SELL-1763965655401-006143, tradeType=EQUITY, price=116.78, quantity=43, timestamp=1774611754828)
Trade(buyOrderId=BUY-1763965650523-002902, sellOrderId=SELL-1763965655401-006143, tradeType=EQUITY, price=116.78, quantity=270, timestamp=1774611754829)
Trade(buyOrderId=BUY-1763965650528-006216, sellOrderId=SELL-1763965655401-006143, tradeType=EQUITY, price=116.78, quantity=233, timestamp=1774611754830)
Trade(buyOrderId=BUY-1763965650529-007089, sellOrderId=SELL-1763965655401-006143, tradeType=EQUITY, price=116.78, quantity=18, timestamp=1774611754831)
Trade(buyOrderId=BUY-1763965650529-007089, sellOrderId=SELL-1763965655391-000430, tradeType=EQUITY, price=150.0, quantity=109, timestamp=1774611754833)
Trade(buyOrderId=BUY-1763965650520-001042, sellOrderId=SELL-1763965655392-000936, tradeType=FOREX, price=6.14, quantity=339, timestamp=1774611754836)
Trade(buyOrderId=BUY-1763965650529-007089, sellOrderId=SELL-1763965655398-004069, tradeType=EQUITY, price=246.94, quantity=66, timestamp=1774611754837)
Trade(buyOrderId=BUY-1763965650520-001042, sellOrderId=SELL-1763965655390-000003, tradeType=FOREX, price=2.0, quantity=27, timestamp=1774611754838)
Trade(buyOrderId=BUY-1763965650528-005941, sellOrderId=SELL-1763965655394-002439, tradeType=CRYPTO, price=1078.35, quantity=3, timestamp=1774611754838)
Trade(buyOrderId=BUY-1763965650529-007089, sellOrderId=SELL-1763965655398-004164, tradeType=EQUITY, price=170.07, quantity=120, timestamp=1774611754840)
Trade(buyOrderId=BUY-1763965650524-003047, sellOrderId=SELL-1763965655398-004164, tradeType=EQUITY, price=170.07, quantity=179, timestamp=1774611754841)
Trade(buyOrderId=BUY-1763965650526-004707, sellOrderId=SELL-1763965655398-004164, tradeType=EQUITY, price=170.07, quantity=51, timestamp=1774611754843)
Trade(buyOrderId=BUY-1763965650526-004707, sellOrderId=SELL-1763965655393-001721, tradeType=EQUITY, price=190.94, quantity=24, timestamp=1774611754844)
Trade(buyOrderId=BUY-1763965650528-005941, sellOrderId=SELL-1763965655390-000161, tradeType=CRYPTO, price=1500.0, quantity=12, timestamp=1774611754846)
Trade(buyOrderId=BUY-1763965650520-000797, sellOrderId=SELL-1763965655390-000161, tradeType=CRYPTO, price=1500.0, quantity=12, timestamp=1774611754846)
Trade(buyOrderId=BUY-1763965650526-004707, sellOrderId=SELL-1763965655396-003287, tradeType=EQUITY, price=157.17, quantity=197, timestamp=1774611754847)
Trade(buyOrderId=BUY-1763965650529-006906, sellOrderId=SELL-1763965655396-003287, tradeType=EQUITY, price=157.17, quantity=74, timestamp=1774611754848)
Trade(buyOrderId=BUY-1763965650520-001042, sellOrderId=SELL-1763965655392-001162, tradeType=FOREX, price=3.64, quantity=97, timestamp=1774611754849)
Trade(buyOrderId=BUY-1763965650522-001634, sellOrderId=SELL-1763965655392-001162, tradeType=FOREX, price=3.64, quantity=147, timestamp=1774611754850)
Trade(buyOrderId=BUY-1763965650529-006906, sellOrderId=SELL-1763965655397-003661, tradeType=EQUITY, price=51.09, quantity=7, timestamp=1774611754851)
Trade(buyOrderId=BUY-1763965650529-006906, sellOrderId=SELL-1763965655396-003049, tradeType=EQUITY, price=75.98, quantity=200, timestamp=1774611754852)
Trade(buyOrderId=BUY-1763965650522-001740, sellOrderId=SELL-1763965655396-003049, tradeType=EQUITY, price=75.98, quantity=218, timestamp=1774611754854)
Trade(buyOrderId=BUY-1763965650524-003091, sellOrderId=SELL-1763965655396-003049, tradeType=EQUITY, price=75.98, quantity=171, timestamp=1774611754855)
Trade(buyOrderId=BUY-1763965650524-003091, sellOrderId=SELL-1763965655402-006688, tradeType=EQUITY, price=189.72, quantity=60, timestamp=1774611754874)
Trade(buyOrderId=BUY-1763965650529-007034, sellOrderId=SELL-1763965655402-006688, tradeType=EQUITY, price=189.72, quantity=212, timestamp=1774611754875)
Trade(buyOrderId=BUY-1763965650527-005279, sellOrderId=SELL-1763965655402-006688, tradeType=EQUITY, price=189.72, quantity=90, timestamp=1774611754876)
Trade(buyOrderId=BUY-1763965650523-002641, sellOrderId=SELL-1763965655402-006688, tradeType=EQUITY, price=189.72, quantity=122, timestamp=1774611754877)
Trade(buyOrderId=BUY-1763965650522-001634, sellOrderId=SELL-1763965655396-003059, tradeType=FOREX, price=1.03, quantity=539, timestamp=1774611754877)
Trade(buyOrderId=BUY-1763965650527-005412, sellOrderId=SELL-1763965655396-003059, tradeType=FOREX, price=1.03, quantity=20, timestamp=1774611754877)
Trade(buyOrderId=BUY-1763965650527-005412, sellOrderId=SELL-1763965655399-004783, tradeType=FOREX, price=4.59, quantity=417, timestamp=1774611754879)
Trade(buyOrderId=BUY-1763965650529-007144, sellOrderId=SELL-1763965655399-004783, tradeType=FOREX, price=4.59, quantity=579, timestamp=1774611754879)
Trade(buyOrderId=BUY-1763965650523-002641, sellOrderId=SELL-1763965655396-003007, tradeType=EQUITY, price=88.73, quantity=181, timestamp=1774611754880)
Trade(buyOrderId=BUY-1763965650529-007359, sellOrderId=SELL-1763965655396-003007, tradeType=EQUITY, price=88.73, quantity=157, timestamp=1774611754881)
Trade(buyOrderId=BUY-1763965650527-005372, sellOrderId=SELL-1763965655396-003007, tradeType=EQUITY, price=88.73, quantity=191, timestamp=1774611754882)
Trade(buyOrderId=BUY-1763965650529-006770, sellOrderId=SELL-1763965655396-003007, tradeType=EQUITY, price=88.73, quantity=74, timestamp=1774611754882)
Trade(buyOrderId=BUY-1763965650523-002466, sellOrderId=SELL-1763965655396-003007, tradeType=EQUITY, price=88.73, quantity=32, timestamp=1774611754882)
Trade(buyOrderId=BUY-1763965650529-007144, sellOrderId=SELL-1763965655396-003111, tradeType=FOREX, price=3.9, quantity=367, timestamp=1774611754883)
Trade(buyOrderId=BUY-1763965650529-007376, sellOrderId=SELL-1763965655396-003111, tradeType=FOREX, price=3.9, quantity=65, timestamp=1774611754884)
Trade(buyOrderId=BUY-1763965650523-002466, sellOrderId=SELL-1763965655401-005979, tradeType=EQUITY, price=143.64, quantity=123, timestamp=1774611754885)
Trade(buyOrderId=BUY-1763965650529-007376, sellOrderId=SELL-1763965655392-001266, tradeType=FOREX, price=1.64, quantity=214, timestamp=1774611754886)
Trade(buyOrderId=BUY-1763965650529-007376, sellOrderId=SELL-1763965655396-003009, tradeType=FOREX, price=4.51, quantity=206, timestamp=1774611754886)
Trade(buyOrderId=BUY-1763965650529-007477, sellOrderId=SELL-1763965655396-003009, tradeType=FOREX, price=4.51, quantity=443, timestamp=1774611754887)
Trade(buyOrderId=BUY-1763965650529-007477, sellOrderId=SELL-1763965655396-003494, tradeType=FOREX, price=5.68, quantity=100, timestamp=1774611754888)
Trade(buyOrderId=BUY-1763965650529-007477, sellOrderId=SELL-1763965655392-001283, tradeType=FOREX, price=6.1, quantity=220, timestamp=1774611754889)
Trade(buyOrderId=BUY-1763965650528-006431, sellOrderId=SELL-1763965655392-001283, tradeType=FOREX, price=6.1, quantity=684, timestamp=1774611754889)
Trade(buyOrderId=BUY-1763965650528-006431, sellOrderId=SELL-1763965655398-004204, tradeType=FOREX, price=4.74, quantity=292, timestamp=1774611754890)
Trade(buyOrderId=BUY-1763965650524-002988, sellOrderId=SELL-1763965655398-004204, tradeType=FOREX, price=4.74, quantity=88, timestamp=1774611754890)
Trade(buyOrderId=BUY-1763965650524-002988, sellOrderId=SELL-1763965655403-007036, tradeType=FOREX, price=4.08, quantity=253, timestamp=1774611754892)
Trade(buyOrderId=BUY-1763965650523-002466, sellOrderId=SELL-1763965655393-001895, tradeType=EQUITY, price=209.82, quantity=5, timestamp=1774611754892)
Trade(buyOrderId=BUY-1763965650524-003222, sellOrderId=SELL-1763965655393-001895, tradeType=EQUITY, price=209.82, quantity=196, timestamp=1774611754893)
Trade(buyOrderId=BUY-1763965650524-002988, sellOrderId=SELL-1763965655398-004281, tradeType=FOREX, price=6.51, quantity=511, timestamp=1774611754893)
Trade(buyOrderId=BUY-1763965650526-004441, sellOrderId=SELL-1763965655398-004281, tradeType=FOREX, price=6.51, quantity=285, timestamp=1774611754895)
Trade(buyOrderId=BUY-1763965650521-001370, sellOrderId=SELL-1763965655398-004281, tradeType=FOREX, price=6.51, quantity=111, timestamp=1774611754895)
Trade(buyOrderId=BUY-1763965650528-006257, sellOrderId=SELL-1763965655398-004281, tradeType=FOREX, price=6.51, quantity=57, timestamp=1774611754896)
Trade(buyOrderId=BUY-1763965650524-003222, sellOrderId=SELL-1763965655392-001247, tradeType=EQUITY, price=162.87, quantity=15, timestamp=1774611754898)
Trade(buyOrderId=BUY-1763965650521-001541, sellOrderId=SELL-1763965655392-001247, tradeType=EQUITY, price=162.87, quantity=145, timestamp=1774611754899)
Trade(buyOrderId=BUY-1763965650520-000988, sellOrderId=SELL-1763965655392-001247, tradeType=EQUITY, price=162.87, quantity=137, timestamp=1774611754899)
Trade(buyOrderId=BUY-1763965650520-000797, sellOrderId=SELL-1763965655393-001698, tradeType=CRYPTO, price=1112.59, quantity=1, timestamp=1774611754900)
Trade(buyOrderId=BUY-1763965650529-006699, sellOrderId=SELL-1763965655393-001698, tradeType=CRYPTO, price=1112.59, quantity=23, timestamp=1774611754900)
Trade(buyOrderId=BUY-1763965650524-002983, sellOrderId=SELL-1763965655393-001698, tradeType=CRYPTO, price=1112.59, quantity=11, timestamp=1774611754901)
Trade(buyOrderId=BUY-1763965650520-000988, sellOrderId=SELL-1763965655400-005191, tradeType=EQUITY, price=90.96, quantity=62, timestamp=1774611754903)
Trade(buyOrderId=BUY-1763965650526-004939, sellOrderId=SELL-1763965655400-005191, tradeType=EQUITY, price=90.96, quantity=78, timestamp=1774611754903)
Trade(buyOrderId=BUY-1763965650526-004456, sellOrderId=SELL-1763965655400-005191, tradeType=EQUITY, price=90.96, quantity=253, timestamp=1774611754903)
Trade(buyOrderId=BUY-1763965650528-006476, sellOrderId=SELL-1763965655400-005191, tradeType=EQUITY, price=90.96, quantity=85, timestamp=1774611754904)
Trade(buyOrderId=BUY-1763965650520-000982, sellOrderId=SELL-1763965655400-005191, tradeType=EQUITY, price=90.96, quantity=239, timestamp=1774611754905)
Trade(buyOrderId=BUY-1763965650520-000982, sellOrderId=SELL-1763965655398-004084, tradeType=EQUITY, price=202.88, quantity=49, timestamp=1774611754906)
Trade(buyOrderId=BUY-1763965650518-000037, sellOrderId=SELL-1763965655398-004084, tradeType=EQUITY, price=202.88, quantity=49, timestamp=1774611754907)
Trade(buyOrderId=BUY-1763965650518-000037, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=7, timestamp=1774611754908)
Trade(buyOrderId=BUY-1763965650518-000007, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=35, timestamp=1774611754909)
Trade(buyOrderId=BUY-1763965650518-000008, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=85, timestamp=1774611754910)
Trade(buyOrderId=BUY-1763965650518-000028, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=27, timestamp=1774611754910)
Trade(buyOrderId=BUY-1763965650518-000050, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=55, timestamp=1774611754911)
Trade(buyOrderId=BUY-1763965650518-000023, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=56, timestamp=1774611754914)
Trade(buyOrderId=BUY-1763965650518-000032, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=20, timestamp=1774611754914)
Trade(buyOrderId=BUY-1763965650518-000038, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=27, timestamp=1774611754916)
Trade(buyOrderId=BUY-1763965650518-000030, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=37, timestamp=1774611754916)
Trade(buyOrderId=BUY-1763965650518-000040, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=90, timestamp=1774611754917)
Trade(buyOrderId=BUY-1763965650518-000043, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=70, timestamp=1774611754918)
Trade(buyOrderId=BUY-1763965650518-000114, sellOrderId=SELL-1763965655397-003696, tradeType=EQUITY, price=91.7, quantity=74, timestamp=1774611754919)
Trade(buyOrderId=BUY-1763965650528-006257, sellOrderId=SELL-1763965655401-006197, tradeType=FOREX, price=2.57, quantity=180, timestamp=1774611754919)
Trade(buyOrderId=BUY-1763965650528-006257, sellOrderId=SELL-1763965655400-005625, tradeType=FOREX, price=6.79, quantity=717, timestamp=1774611754920)
Trade(buyOrderId=BUY-1763965650521-001345, sellOrderId=SELL-1763965655400-005625, tradeType=FOREX, price=6.79, quantity=40, timestamp=1774611754921)
Trade(buyOrderId=BUY-1763965650529-006917, sellOrderId=SELL-1763965655400-005625, tradeType=FOREX, price=6.79, quantity=135, timestamp=1774611754922)
Trade(buyOrderId=BUY-1763965650524-002983, sellOrderId=SELL-1763965655398-004240, tradeType=CRYPTO, price=999.41, quantity=2, timestamp=1774611754922)
Trade(buyOrderId=BUY-1763965650524-003350, sellOrderId=SELL-1763965655398-004240, tradeType=CRYPTO, price=999.41, quantity=13, timestamp=1774611754923)
Trade(buyOrderId=BUY-1763965650525-004280, sellOrderId=SELL-1763965655398-004240, tradeType=CRYPTO, price=999.41, quantity=17, timestamp=1774611754924)
Trade(buyOrderId=BUY-1763965650523-002757, sellOrderId=SELL-1763965655398-004240, tradeType=CRYPTO, price=999.41, quantity=1, timestamp=1774611754925)
Trade(buyOrderId=BUY-1763965650528-005997, sellOrderId=SELL-1763965655398-004240, tradeType=CRYPTO, price=999.41, quantity=2, timestamp=1774611754926)
Trade(buyOrderId=BUY-1763965650518-000074, sellOrderId=SELL-1763965655391-000476, tradeType=EQUITY, price=200.0, quantity=41, timestamp=1774611754927)
Trade(buyOrderId=BUY-1763965650529-006917, sellOrderId=SELL-1763965655392-001176, tradeType=FOREX, price=7.07, quantity=654, timestamp=1774611754928)
Trade(buyOrderId=BUY-1763965650518-000084, sellOrderId=SELL-1763965655395-002519, tradeType=EQUITY, price=216.98, quantity=59, timestamp=1774611754929)
Trade(buyOrderId=BUY-1763965650518-000061, sellOrderId=SELL-1763965655395-002519, tradeType=EQUITY, price=216.98, quantity=13, timestamp=1774611754930)
Trade(buyOrderId=BUY-1763965650518-000111, sellOrderId=SELL-1763965655395-002519, tradeType=EQUITY, price=216.98, quantity=83, timestamp=1774611754931)
Trade(buyOrderId=BUY-1763965650518-000123, sellOrderId=SELL-1763965655395-002519, tradeType=EQUITY, price=216.98, quantity=63, timestamp=1774611754932)
Trade(buyOrderId=BUY-1763965650519-000183, sellOrderId=SELL-1763965655395-002519, tradeType=EQUITY, price=216.98, quantity=12, timestamp=1774611754933)
Trade(buyOrderId=BUY-1763965650529-006917, sellOrderId=SELL-1763965655403-007479, tradeType=FOREX, price=4.72, quantity=25, timestamp=1774611754934)
Trade(buyOrderId=BUY-1763965650520-000699, sellOrderId=SELL-1763965655403-007479, tradeType=FOREX, price=4.72, quantity=19, timestamp=1774611754935)
Trade(buyOrderId=BUY-1763965650528-005970, sellOrderId=SELL-1763965655403-007479, tradeType=FOREX, price=4.72, quantity=288, timestamp=1774611754936)
Trade(buyOrderId=BUY-1763965650529-007311, sellOrderId=SELL-1763965655403-007479, tradeType=FOREX, price=4.72, quantity=147, timestamp=1774611754937)
Trade(buyOrderId=BUY-1763965650529-007394, sellOrderId=SELL-1763965655403-007479, tradeType=FOREX, price=4.72, quantity=117, timestamp=1774611754938)
Trade(buyOrderId=BUY-1763965650526-005023, sellOrderId=SELL-1763965655399-004805, tradeType=CRYPTO, price=378.25, quantity=6, timestamp=1774611754938)
Trade(buyOrderId=BUY-1763965650519-000183, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=9, timestamp=1774611754940)
Trade(buyOrderId=BUY-1763965650519-000220, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=38, timestamp=1774611754940)
Trade(buyOrderId=BUY-1763965650519-000212, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=21, timestamp=1774611754942)
Trade(buyOrderId=BUY-1763965650519-000272, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=93, timestamp=1774611754942)
Trade(buyOrderId=BUY-1763965650519-000224, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=79, timestamp=1774611754943)
Trade(buyOrderId=BUY-1763965650519-000271, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=33, timestamp=1774611754944)
Trade(buyOrderId=BUY-1763965650519-000301, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=30, timestamp=1774611754945)
Trade(buyOrderId=BUY-1763965650519-000268, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=13, timestamp=1774611754945)
Trade(buyOrderId=BUY-1763965650519-000274, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=73, timestamp=1774611754947)
Trade(buyOrderId=BUY-1763965650519-000289, sellOrderId=SELL-1763965655394-002088, tradeType=EQUITY, price=211.55, quantity=20, timestamp=1774611754949)
Trade(buyOrderId=BUY-1763965650526-005023, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=11, timestamp=1774611754950)
Trade(buyOrderId=BUY-1763965650527-005532, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=2, timestamp=1774611754951)
Trade(buyOrderId=BUY-1763965650529-007267, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=27, timestamp=1774611754952)
Trade(buyOrderId=BUY-1763965650519-000567, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=1, timestamp=1774611754953)
Trade(buyOrderId=BUY-1763965650527-005563, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=7, timestamp=1774611754954)
Trade(buyOrderId=BUY-1763965650523-002267, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=14, timestamp=1774611754955)
Trade(buyOrderId=BUY-1763965650527-005155, sellOrderId=SELL-1763965655397-003559, tradeType=CRYPTO, price=481.95, quantity=10, timestamp=1774611754956)
Trade(buyOrderId=BUY-1763965650529-007394, sellOrderId=SELL-1763965655393-001872, tradeType=FOREX, price=5.08, quantity=154, timestamp=1774611754957)
Trade(buyOrderId=BUY-1763965650519-000289, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=59, timestamp=1774611754958)
Trade(buyOrderId=BUY-1763965650519-000264, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=15, timestamp=1774611754959)
Trade(buyOrderId=BUY-1763965650519-000281, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=94, timestamp=1774611754960)
Trade(buyOrderId=BUY-1763965650519-000330, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=39, timestamp=1774611754961)
Trade(buyOrderId=BUY-1763965650519-000290, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=15, timestamp=1774611754962)
Trade(buyOrderId=BUY-1763965650519-000303, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=63, timestamp=1774611754963)
Trade(buyOrderId=BUY-1763965650519-000329, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=23, timestamp=1774611754964)
Trade(buyOrderId=BUY-1763965650519-000344, sellOrderId=SELL-1763965655393-001543, tradeType=EQUITY, price=200.76, quantity=62, timestamp=1774611754965)
Trade(buyOrderId=BUY-1763965650519-000344, sellOrderId=SELL-1763965655396-003025, tradeType=EQUITY, price=179.58, quantity=41, timestamp=1774611754967)
Trade(buyOrderId=BUY-1763965650519-000343, sellOrderId=SELL-1763965655396-003025, tradeType=EQUITY, price=179.58, quantity=78, timestamp=1774611754968)
Trade(buyOrderId=BUY-1763965650519-000350, sellOrderId=SELL-1763965655396-003025, tradeType=EQUITY, price=179.58, quantity=70, timestamp=1774611754968)
Trade(buyOrderId=BUY-1763965650519-000351, sellOrderId=SELL-1763965655396-003025, tradeType=EQUITY, price=179.58, quantity=35, timestamp=1774611754969)
Trade(buyOrderId=BUY-1763965650519-000405, sellOrderId=SELL-1763965655396-003025, tradeType=EQUITY, price=179.58, quantity=2, timestamp=1774611754970)
Trade(buyOrderId=BUY-1763965650529-007394, sellOrderId=SELL-1763965655391-000858, tradeType=FOREX, price=1.59, quantity=118, timestamp=1774611754979)
Trade(buyOrderId=BUY-1763965650522-001604, sellOrderId=SELL-1763965655391-000858, tradeType=FOREX, price=1.59, quantity=364, timestamp=1774611754979)
Trade(buyOrderId=BUY-1763965650523-002612, sellOrderId=SELL-1763965655391-000858, tradeType=FOREX, price=1.59, quantity=230, timestamp=1774611754980)
Trade(buyOrderId=BUY-1763965650519-000405, sellOrderId=SELL-1763965655397-003981, tradeType=EQUITY, price=136.43, quantity=55, timestamp=1774611754981)
Trade(buyOrderId=BUY-1763965650519-000372, sellOrderId=SELL-1763965655397-003981, tradeType=EQUITY, price=136.43, quantity=60, timestamp=1774611754982)
Trade(buyOrderId=BUY-1763965650519-000407, sellOrderId=SELL-1763965655397-003981, tradeType=EQUITY, price=136.43, quantity=73, timestamp=1774611754983)
Trade(buyOrderId=BUY-1763965650519-000421, sellOrderId=SELL-1763965655397-003981, tradeType=EQUITY, price=136.43, quantity=35, timestamp=1774611754984)
Trade(buyOrderId=BUY-1763965650519-000383, sellOrderId=SELL-1763965655397-003981, tradeType=EQUITY, price=136.43, quantity=52, timestamp=1774611754985)
